## spawn-red -> monument-0
ROUTE (-5, 100) -> (12, 62) aim travel: 45 blocks, 0 placed, 0 drop(s), worst drop 0
  place            y   step
  (-5, 100)         19
  (-5, 99)          19
  (-5, 98)          19
  (-5, 97)          19
  (-5, 96)          19
  (-5, 95)          19
  (-5, 94)          19
  (-5, 93)          19
  (-5, 92)          19
  (-5, 91)          19
  (-5, 90)          19
  (-5, 89)          19
  (-5, 88)          19
  (-5, 87)          19
  (-5, 86)          19
  (-5, 85)          19
  (-5, 84)          19
  (-5, 83)          18
  (-5, 82)          18
  (-5, 81)          18
  (-5, 80)          18
  (-5, 79)          18
  (-4, 78)          18
  (-3, 77)          18
  (-2, 76)          18
  (-1, 75)          18
  (0, 74)           18
  (1, 73)           17
  (2, 72)           17
  (3, 71)           17
  (4, 70)           17
  (5, 69)           17
  (6, 68)           17
  (7, 67)           17
  (8, 66)           17
  (9, 65)           17
  (10, 64)          17
  (11, 63)          17
  (12, 62)          18
rises 0, falls 0, worst step 0: walked end to end
beside: destroyable monument at (11, 63) d0, spawn spawn-steading at (-5, 96) d0

## spawn-red -> monument-1
ROUTE (-5, 100) -> (-13, -63) aim travel: 166 blocks, 17 placed, 0 drop(s), worst drop 0
  place            y   step
  (-5, 100)         19
  (-5, 99)          19
  (-5, 98)          19
  (-5, 97)          19
  (-5, 96)          19
  (-5, 95)          19
  (-5, 94)          19
  (-5, 93)          19
  (-5, 92)          19
  (-5, 91)          19
  (-5, 90)          19
  (-5, 89)          19
  (-5, 88)          19
  (-5, 87)          19
  (-5, 86)          19
  (-5, 85)          19
  (-5, 84)          19
  (-5, 83)          18
  (-5, 82)          18
  (-5, 81)          18
  (-5, 80)          18
  (-5, 79)          18
  (-5, 78)          18
  (-5, 77)          18
  (-5, 76)          18
  (-5, 75)          18
  (-5, 74)          17
  (-5, 73)          17
  (-5, 72)          17
  (-5, 71)          17
  (-5, 70)          17
  (-5, 69)          17
  (-5, 68)          17
  (-5, 67)          17
  (-5, 66)          16
  (-5, 65)          16
  (-5, 64)          16
  (-5, 63)          16
  (-5, 62)          16
  (-5, 61)          16
  (-5, 60)          16
  (-5, 59)          15
  (-5, 58)          15
  (-5, 57)          15
  (-5, 56)          15
  (-5, 55)          15
  (-5, 54)          15
  (-5, 53)          14
  (-5, 52)          14
  (-5, 51)          14
  (-5, 50)          13
  (-5, 49)          13
  (-5, 48)          12
  (-5, 47)          11
  (-5, 46)          10
  (-5, 45)          10
  (-5, 44)           9
  (-5, 43)           8
  (-5, 42)           7
  (-5, 41)           7
  (-5, 40)           7
  (-5, 39)           7
  (-5, 38)           7
  (-5, 37)           6
  (-5, 36)           7
  (-5, 35)           7
  (-5, 34)           7
  (-5, 33)           8
  (-5, 32)           8
  (-5, 31)           9
  (-5, 30)           9
  (-5, 29)           9
  (-5, 28)           9
  (-5, 27)           9
  (-5, 26)           9
  (-5, 25)           9
  (-5, 24)           9
  (-5, 23)           9
  (-5, 22)           9
  (-5, 21)           9
  (-5, 20)           9
  (-5, 19)           9
  (-5, 18)           9
  (-5, 17)           9
  (-5, 16)           9
  (-5, 15)           9
  (-5, 14)           9
  (-5, 13)           9
  (-5, 12)           9
  (-5, 11)           9
  (-5, 10)           9
  (-5, 9)            9
  (-5, 8)            9
  (-5, 7)            9
  (-5, 6)            9
  (-6, 5)            9
  (-7, 4)            9
  (-8, 3)            9
  (-9, 2)            9
  (-10, 1)           9
  (-11, 0)           9
  (-11, -1)          9
  (-11, -2)          9
  (-11, -3)          9
  (-11, -4)          9
  (-11, -5)          9
  (-11, -6)          9
  (-11, -7)          9
  (-11, -8)          9
  (-11, -9)          9
  (-11, -10)         9
  (-11, -11)         9
  (-11, -12)         9
  (-11, -13)        10
  (-11, -14)        11
  (-11, -15)        12
  (-11, -16)        13
  (-11, -17)        15   scramble +2
  (-11, -18)        16
  (-11, -19)        17
  (-11, -20)        18
  (-11, -21)        19
  (-11, -22)        20
  (-11, -23)        21
